ID_DESASTRES,FECHA,DEPTO,MUNICIPIO,TIPO_EVENTO,DIVIPOLA,FALLECIDOS,HERIDOS,DESAPA,AFECTADOS,FAMILIAS,VIV_DESTRU,VIV_AVERI,COD_DANE_MP,COD_DEP,COD_MUN,COD_DEP_MUN,ID_DESASTRES
3801LELX,2021-08-11,ANTIOQUIA,VALDIVIA,MOVIMIENTO EN MASA,5854,0,0,0,8,2,2,0,5.854,5,854,5854,3801LELX
4203SOKF,2021-08-02,ANTIOQUIA,NECHÍ,INUNDACION,5495,0,0,0,44,11,1,10,5.495,5,495,5495,4203SOKF
0082WUVA,2021-08-02,ANTIOQUIA,PUERTO BERRÍO,VENDAVAL,5579,0,0,0,45,19,0,19,5.579,5,579,5579,0082WUVA
3777VWBZ,2021-08-12,VICHADA,PUERTO CARREÑO,INUNDACION,99001,0,0,0,0,0,0,0,99.001,99,001,99001,3777VWBZ
5121UGUM,2021-08-12,BOYACÁ,MUZO,VENDAVAL,15480,0,0,0,680,335,0,335,15.48,15,480,15480,5121UGUM
3573OMGJ,2021-07-26,BOLÍVAR,MORALES,INUNDACION,13473,0,0,0,858,286,0,286,13.473,13,473,13473,3573OMGJ
9269NCJH,2021-08-03,BOLÍVAR,SANTA ROSA,VENDAVAL,13683,0,0,0,1172,293,0,293,13.683,13,683,13683,9269NCJH
4488MXVV,2021-08-13,BOYACÁ,CHIQUINQUIRÁ,INUNDACION,15176,0,0,0,440,110,0,0,15.176,15,176,15176,4488MXVV
6951JPUT,2021-08-14,META,ACACIAS,CRECIENTE SUBITA,50006,3,0,0,3,0,0,0,50.006,50,006,50006,6951JPUT
9017HQKF,2021-08-14,CESAR,VALLEDUPAR,MOVIMIENTO EN MASA,20001,0,0,0,5,1,0,1,20.001,20,001,20001,9017HQKF
2343TQVI,2021-08-14,CALDAS,LA DORADA,INUNDACION,17380,0,0,0,0,0,0,0,17.38,17,380,17380,2343TQVI
0013MEVY,2021-08-14,CALDAS,VITERBO,MOVIMIENTO EN MASA,17877,0,0,0,0,0,0,0,17.877,17,877,17877,0013MEVY
9447TGXQ,2021-08-14,CALDAS,MANZANARES,MOVIMIENTO EN MASA,17433,0,0,0,0,0,0,0,17.433,17,433,17433,9447TGXQ
6993ILQP,2021-08-14,CALDAS,PALESTINA,MOVIMIENTO EN MASA,17524,0,0,0,0,0,0,0,17.524,17,524,17524,6993ILQP
4776JRTI,2021-08-13,ANTIOQUIA,PUERTO BERRÍO,INUNDACION,5579,0,0,0,312,93,4,89,5.579,5,579,5579,4776JRTI
2156SHEF,2021-08-14,CUNDINAMARCA,GUAYABETAL,INUNDACION,25335,0,0,0,4,1,0,1,25.335,25,335,25335,2156SHEF
5398GQRK,2021-08-15,TOLIMA,CAJAMARCA,MOVIMIENTO EN MASA,73124,0,0,0,0,0,0,0,73.124,73,124,73124,5398GQRK
3282RZGQ,2021-08-15,QUINDÍO,MONTENEGRO,MOVIMIENTO EN MASA,63470,1,2,0,5,1,1,0,63.47,63,470,63470,3282RZGQ
1594HUKH,2021-08-15,SANTANDER,SANTA BÁRBARA,MOVIMIENTO EN MASA,68705,0,0,0,0,0,0,0,68.705,68,705,68705,1594HUKH
6274COGT,2021-08-15,SANTANDER,FLORIDABLANCA,MOVIMIENTO EN MASA,68276,0,0,0,4,1,0,1,68.276,68,276,68276,6274COGT
7061BLXS,2021-08-16,ATLÁNTICO,MALAMBO,VENDAVAL,8433,0,0,0,140,28,0,28,8.433,8,433,8433,7061BLXS
9123TBOV,2021-08-16,ANTIOQUIA,ANGELÓPOLIS,MOVIMIENTO EN MASA,5036,0,0,0,1200,350,0,0,5.036,5,036,5036,9123TBOV
7851WXAY,2021-08-17,ANTIOQUIA,ZARAGOZA,INUNDACION,5895,0,0,0,440,110,0,0,5.895,5,895,5895,7851WXAY
5151ZUOE,2021-08-17,ANTIOQUIA,ANORÍ,INUNDACION,5040,0,0,0,900,180,0,180,5.04,5,040,5040,5151ZUOE
2943IKGZ,2021-08-16,SUCRE,SAN MARCOS,INUNDACION,70708,0,0,0,717,147,0,141,70.708,70,708,70708,2943IKGZ
7066MBWR,2021-08-17,CUNDINAMARCA,GUAYABETAL,MOVIMIENTO EN MASA,25335,0,0,0,393,188,11,0,25.335,25,335,25335,7066MBWR
8652LLIW,2021-08-17,META,ACACIAS,CRECIENTE SUBITA,50006,0,0,0,22,9,0,0,50.006,50,006,50006,8652LLIW
0812ZWUD,2021-08-16,SUCRE,CAIMITO,INUNDACION,70124,0,0,0,0,0,0,0,70.124,70,124,70124,0812ZWUD
9219UKOU,2021-08-16,SUCRE,COROZAL,CRECIENTE SUBITA,70215,0,0,0,0,0,0,0,70.215,70,215,70215,9219UKOU
2617UMDI,2021-08-16,META,VILLAVICENCIO,INUNDACION,50001,0,0,0,8,2,0,2,50.001,50,001,50001,2617UMDI
4145FMVV,2021-08-17,META,VILLAVICENCIO,INUNDACION,50001,0,0,0,8,2,0,2,50.001,50,001,50001,4145FMVV
5401WRXX,2021-08-17,NORTE DE SANTANDER,LABATECA,MOVIMIENTO EN MASA,54377,0,0,0,8,2,0,2,54.377,54,377,54377,5401WRXX
4092IRIX,2021-08-16,LA GUAJIRA,RIOHACHA,VENDAVAL,44001,0,0,0,4,1,0,1,44.001,44,001,44001,4092IRIX
0228JUTR,2021-08-17,CUNDINAMARCA,BELTRÁN,MOVIMIENTO EN MASA,25086,0,0,0,0,0,0,0,25.086,25,086,25086,0228JUTR
5859TWVZ,2021-08-17,CUNDINAMARCA,CAQUEZA,MOVIMIENTO EN MASA,25151,0,0,0,4,1,1,0,25.151,25,151,25151,5859TWVZ
4523SKHN,2021-08-17,CUNDINAMARCA,CHOACHÍ,INUNDACION,25181,0,0,0,60,15,0,15,25.181,25,181,25181,4523SKHN
3711SHMY,2021-08-17,CUNDINAMARCA,CHOACHÍ,MOVIMIENTO EN MASA,25181,0,0,0,0,0,0,0,25.181,25,181,25181,3711SHMY
3090MTAT,2021-08-17,CUNDINAMARCA,GUTIÉRREZ,INUNDACION,25339,0,0,0,0,0,0,0,25.339,25,339,25339,3090MTAT
8389WBLH,2021-08-17,CUNDINAMARCA,LA CALERA,MOVIMIENTO EN MASA,25377,0,0,0,0,0,0,0,25.377,25,377,25377,8389WBLH
9320DMDY,2021-08-17,CUNDINAMARCA,LA PALMA,MOVIMIENTO EN MASA,25394,0,0,0,0,0,0,0,25.394,25,394,25394,9320DMDY
1754DYOC,2021-08-17,CUNDINAMARCA,MEDINA,MOVIMIENTO EN MASA,25438,0,0,0,4,1,0,1,25.438,25,438,25438,1754DYOC
5603JZXD,2021-08-17,CUNDINAMARCA,QUETAME,CRECIENTE SUBITA,25594,0,0,0,8,2,0,2,25.594,25,594,25594,5603JZXD
9914UCFW,2021-08-17,CUNDINAMARCA,UNE,INUNDACION,25845,0,0,0,100,23,0,23,25.845,25,845,25845,9914UCFW
9371TJXU,2021-08-17,NORTE DE SANTANDER,SAN CALIXTO,MOVIMIENTO EN MASA,54670,0,0,0,0,0,0,0,54.67,54,670,54670,9371TJXU
8327FZEE,2021-08-17,SANTANDER,PUERTO PARRA,INUNDACION,68573,0,0,0,200,50,0,50,68.573,68,573,68573,8327FZEE
7161PDZM,2021-08-17,ANTIOQUIA,DABEIBA,MOVIMIENTO EN MASA,5234,0,1,0,1,50,0,0,5.234,5,234,5234,7161PDZM
7353BCOP,2021-08-16,ANTIOQUIA,SABANALARGA,MOVIMIENTO EN MASA,5628,0,0,0,0,0,0,0,5.628,5,628,5628,7353BCOP
9774DFJY,2021-08-14,ANTIOQUIA,OLAYA,MOVIMIENTO EN MASA,5501,0,0,0,11,3,0,3,5.501,5,501,5501,9774DFJY
3675EDOJ,2021-08-16,ANTIOQUIA,YALÍ,MOVIMIENTO EN MASA,5885,0,0,0,0,0,0,0,5.885,5,885,5885,3675EDOJ
4174CKCQ,2021-08-16,TOLIMA,ORTEGA,VENDAVAL,73504,0,0,0,18,6,0,5,73.504,73,504,73504,4174CKCQ
7832VJDD,2021-08-18,CUNDINAMARCA,FOSCA,MOVIMIENTO EN MASA,25281,0,0,0,0,0,0,0,25.281,25,281,25281,7832VJDD
9937BAZT,2021-08-18,CUNDINAMARCA,SESQUILÉ,MOVIMIENTO EN MASA,25736,0,0,0,15,3,0,0,25.736,25,736,25736,9937BAZT
3114CPVW,2021-08-18,LA GUAJIRA,DIBULLA,TORMENTA ELECTRICA,44090,0,0,0,16,4,4,0,44.09,44,090,44090,3114CPVW
0439CWVX,2021-08-18,CUNDINAMARCA,CAQUEZA,MOVIMIENTO EN MASA,25151,0,0,0,3,1,0,1,25.151,25,151,25151,0439CWVX
1558VBTE,2021-08-19,ANTIOQUIA,TARAZÁ,INUNDACION,5790,0,0,0,1537,691,3,388,5.79,5,790,5790,1558VBTE
5217HDVE,2021-08-18,SANTANDER,CIMITARRA,CRECIENTE SUBITA,68190,0,0,0,0,6,0,0,68.19,68,190,68190,5217HDVE
7644TWLP,2021-08-16,SANTANDER,PUERTO PARRA,INUNDACION,68573,0,0,0,200,50,0,50,68.573,68,573,68573,7644TWLP
1296UXVQ,2021-08-20,SUCRE,CAIMITO,INUNDACION,70124,0,0,0,3200,800,0,335,70.124,70,124,70124,1296UXVQ
2888XYMK,2021-06-19,MAGDALENA,SANTA MARTA,INUNDACION,47001,0,0,0,0,0,0,0,47.001,47,001,47001,2888XYMK
7853BVBH,2021-08-19,MAGDALENA,SANTA MARTA,INUNDACION,47001,0,0,0,8000,2000,0,2000,47.001,47,001,47001,7853BVBH
8490JRNM,2021-08-19,CUNDINAMARCA,UBALÁ,CRECIENTE SUBITA,25839,0,0,0,40,10,0,10,25.839,25,839,25839,8490JRNM
7086KKKL,2021-08-19,NORTE DE SANTANDER,CHINÁCOTA,INUNDACION,54172,0,0,0,16,4,0,4,54.172,54,172,54172,7086KKKL
5571DUKM,2021-08-19,NORTE DE SANTANDER,CONVENCIÓN,MOVIMIENTO EN MASA,54206,0,0,0,0,0,0,0,54.206,54,206,54206,5571DUKM
8650UANC,2021-08-19,CESAR,PUEBLO BELLO,MOVIMIENTO EN MASA,20570,0,0,0,0,0,0,0,20.57,20,570,20570,8650UANC
5409FJUF,2021-08-03,ANTIOQUIA,TOLEDO,MOVIMIENTO EN MASA,5819,0,0,0,0,0,0,0,5.819,5,819,5819,5409FJUF
9230BBXP,2021-08-18,MAGDALENA,PIVIJAY,INUNDACION,47551,0,0,0,65,13,0,0,47.551,47,551,47551,9230BBXP
7423BQXA,2021-08-18,SUCRE,COVEÑAS,INUNDACION,70221,0,0,0,1315,286,0,286,70.221,70,221,70221,7423BQXA
5412UJTL,2021-08-20,CALDAS,ANSERMA,MOVIMIENTO EN MASA,17042,1,1,0,2,0,3,0,17.042,17,042,17042,5412UJTL
2535GSGI,2021-08-20,NARIÑO,ROBERTO PAYÁN,INUNDACION,52621,0,0,0,0,0,0,0,52.621,52,621,52621,2535GSGI
3449OCFQ,2021-08-20,BOLÍVAR,ACHÍ,INUNDACION,13006,0,0,0,6443,1960,2,2006,13.006,13,006,13006,3449OCFQ
3621DNGS,2021-08-19,MAGDALENA,ARACATACA,INUNDACION,47053,0,0,0,4080,900,0,900,47.053,47,053,47053,3621DNGS
4208AETZ,2021-08-19,MAGDALENA,FUNDACIÓN,INUNDACION,47288,0,0,0,13808,3782,0,3782,47.288,47,288,47288,4208AETZ
9517GIUS,2021-08-20,CESAR,SAN DIEGO,INUNDACION,20750,0,0,0,0,0,0,0,20.75,20,750,20750,9517GIUS
3697BLWD,2021-08-20,CUNDINAMARCA,CHOACHÍ,MOVIMIENTO EN MASA,25181,0,0,0,0,0,0,0,25.181,25,181,25181,3697BLWD
3814RPVR,2021-08-20,CUNDINAMARCA,FOMEQUE,MOVIMIENTO EN MASA,25279,0,0,0,0,0,0,0,25.279,25,279,25279,3814RPVR
8959WGNL,2021-08-20,CUNDINAMARCA,CAPARRAPÍ,MOVIMIENTO EN MASA,25148,0,0,0,0,0,0,0,25.148,25,148,25148,8959WGNL
3579QDEV,2021-08-20,CUNDINAMARCA,CAPARRAPÍ,CRECIENTE SUBITA,25148,0,0,0,12,3,0,3,25.148,25,148,25148,3579QDEV
9873QXLD,2021-08-20,CUNDINAMARCA,PARATEBUENO,MOVIMIENTO EN MASA,25530,0,0,0,20,4,3,0,25.53,25,530,25530,9873QXLD
9934NCVI,2021-08-20,CUNDINAMARCA,PARATEBUENO,CRECIENTE SUBITA,25530,0,0,0,25,5,0,5,25.53,25,530,25530,9934NCVI
3628JNUL,2021-08-20,NORTE DE SANTANDER,TIBÚ,INUNDACION,54810,0,0,0,2250,450,0,450,54.81,54,810,54810,3628JNUL
2358JEMI,2021-08-01,BOLÍVAR,BARRANCO DE LOBA,VENDAVAL,13074,0,0,0,28,7,1,6,13.074,13,074,13074,2358JEMI
4539EBIA,2021-08-02,ANTIOQUIA,TURBO,INUNDACION,5837,0,0,0,44,11,1,10,5.837,5,837,5837,4539EBIA
9605UOMC,2021-08-14,ANTIOQUIA,FREDONIA,AVENIDA TORRENCIAL,5282,0,0,0,70,35,0,35,5.282,5,282,5282,9605UOMC
0333KPBU,2021-08-15,ANTIOQUIA,COCORNÁ,MOVIMIENTO EN MASA,5197,0,0,0,0,0,0,0,5.197,5,197,5197,0333KPBU
2722CQFG,2021-08-15,ANTIOQUIA,COPACABANA,MOVIMIENTO EN MASA,5212,0,0,0,4,1,0,1,5.212,5,212,5212,2722CQFG
7832HFTW,2021-08-15,ANTIOQUIA,LA CEJA,VENDAVAL,5376,0,0,0,8,2,0,2,5.376,5,376,5376,7832HFTW
9145ZUYT,2021-08-19,BOLÍVAR,BARRANCO DE LOBA,TORMENTA ELECTRICA,13074,0,0,0,4,1,1,0,13.074,13,074,13074,9145ZUYT
3298DWVU,2021-08-21,CALDAS,SALAMINA,CRECIENTE SUBITA,17653,0,0,0,4,1,0,1,17.653,17,653,17653,3298DWVU
3392JVRU,2021-08-21,CASANARE,AGUAZUL,MOVIMIENTO EN MASA,85010,0,0,0,0,0,0,0,85.01,85,010,85010,3392JVRU
5492RNME,2021-08-21,NORTE DE SANTANDER,LA ESPERANZA,MOVIMIENTO EN MASA,54385,0,0,0,0,0,0,0,54.385,54,385,54385,5492RNME
7509ELSW,2021-08-21,ANTIOQUIA,NECHÍ,INUNDACION,5495,0,0,0,6535,1307,0,121,5.495,5,495,5495,7509ELSW
6394CJKV,2021-08-21,NORTE DE SANTANDER,OCAÑA,INUNDACION,54498,0,0,0,48,12,0,12,54.498,54,498,54498,6394CJKV
6154TYEG,2021-08-19,ANTIOQUIA,EL PEÑOL,MOVIMIENTO EN MASA,5541,0,0,0,4,1,0,1,5.541,5,541,5541,6154TYEG
3419UZEP,2021-08-21,BOGOTÁ D.C.,BOGOTÁ D.C.,MOVIMIENTO EN MASA,11001,0,0,0,5,1,0,1,11.001,11,001,11001,3419UZEP
4678FTRG,2021-08-22,SUCRE,GUARANDA,INUNDACION,70265,0,0,0,0,0,0,0,70.265,70,265,70265,4678FTRG
5223ZLKJ,2021-08-22,CUNDINAMARCA,CAQUEZA,MOVIMIENTO EN MASA,25151,0,0,0,5,1,0,1,25.151,25,151,25151,5223ZLKJ
9155PZYW,2021-08-22,CUNDINAMARCA,PANDI,MOVIMIENTO EN MASA,25524,0,0,0,0,0,0,0,25.524,25,524,25524,9155PZYW
3892LYYJ,2021-08-22,CESAR,VALLEDUPAR,CRECIENTE SUBITA,20001,0,0,0,16,4,0,4,20.001,20,001,20001,3892LYYJ
4730INZZ,2021-08-20,CESAR,VALLEDUPAR,INUNDACION,20001,0,0,0,0,32,0,0,20.001,20,001,20001,4730INZZ
6484VCNU,2021-08-22,BOYACÁ,PAJARITO,MOVIMIENTO EN MASA,15518,0,0,0,0,0,0,0,15.518,15,518,15518,6484VCNU
7061XQMY,2021-08-22,BOYACÁ,OTANCHE,MOVIMIENTO EN MASA,15507,0,0,0,0,0,0,0,15.507,15,507,15507,7061XQMY
5766PQUX,2021-08-18,ANTIOQUIA,CÁCERES,INUNDACION,5120,0,0,0,1000,200,0,200,5.12,5,120,5120,5766PQUX
6627GRTM,2021-08-23,CALDAS,RIOSUCIO,INUNDACION,17614,0,0,0,10,2,0,2,17.614,17,614,17614,6627GRTM
3436GZNV,2021-08-24,NORTE DE SANTANDER,TIBÚ,INUNDACION,54810,0,0,0,1850,370,0,370,54.81,54,810,54810,3436GZNV
4326PZFX,2021-08-24,NORTE DE SANTANDER,DURANIA,MOVIMIENTO EN MASA,54239,0,0,0,0,0,0,0,54.239,54,239,54239,4326PZFX
0806MTNT,2021-08-23,NORTE DE SANTANDER,SARDINATA,INUNDACION,54720,0,0,0,108,27,0,27,54.72,54,720,54720,0806MTNT
0142MXJJ,2021-08-23,CAUCA,TIMBIQUÍ,CRECIENTE SUBITA,19809,0,0,0,2380,476,0,476,19.809,19,809,19809,0142MXJJ
1005TOIM,2021-08-23,CAUCA,CALDONO,VENDAVAL,19137,0,0,0,4,1,0,1,19.137,19,137,19137,1005TOIM
1771DASP,2021-08-23,TOLIMA,FRESNO,INUNDACION,73283,0,0,0,100,25,3,22,73.283,73,283,73283,1771DASP
4080VTHQ,2021-08-23,ANTIOQUIA,CHIGORODÓ,VENDAVAL,5172,0,0,0,150,30,2,30,5.172,5,172,5172,4080VTHQ
5353IJEZ,2021-08-22,CAUCA,GUAPI,INUNDACION,19318,1,0,0,1,0,0,0,19.318,19,318,19318,5353IJEZ
9278RRGE,2021-08-24,NORTE DE SANTANDER,PAMPLONA,INUNDACION,54518,0,0,0,4,1,0,1,54.518,54,518,54518,9278RRGE
7732UYAU,2021-08-22,SANTANDER,BARRANCABERMEJA,MOVIMIENTO EN MASA,68081,0,0,0,15,3,0,3,68.081,68,081,68081,7732UYAU
8187OAFX,2021-08-23,NARIÑO,RICAURTE,MOVIMIENTO EN MASA,52612,0,0,0,0,0,0,0,52.612,52,612,52612,8187OAFX
2775MBDE,2021-08-24,LA GUAJIRA,URIBIA,INUNDACION,44847,0,0,0,0,0,0,0,44.847,44,847,44847,2775MBDE
7151HUWH,2021-08-24,CÓRDOBA,LORICA,INUNDACION,23417,0,0,0,500,125,5,105,23.417,23,417,23417,7151HUWH
3859TMZT,2021-08-24,CÓRDOBA,COTORRA,INUNDACION,23300,0,0,0,100,25,0,0,23.3,23,300,23300,3859TMZT
8572YHMN,2021-08-24,ANTIOQUIA,COPACABANA,INUNDACION,5212,0,0,0,80,20,0,20,5.212,5,212,5212,8572YHMN
0916CQYJ,2021-08-25,LA GUAJIRA,MANAURE,INUNDACION,44560,0,0,0,627,165,0,48,44.56,44,560,44560,0916CQYJ
8565IXAE,2021-08-25,ARAUCA,TAME,INUNDACION,81794,0,0,0,7,1,0,1,81.794,81,794,81794,8565IXAE
2638RDAI,2021-08-25,NORTE DE SANTANDER,VILLA CARO,MOVIMIENTO EN MASA,54871,0,0,0,0,0,0,0,54.871,54,871,54871,2638RDAI
8871TLEG,2021-08-25,NORTE DE SANTANDER,BOCHALEMA,MOVIMIENTO EN MASA,54099,0,0,0,5,1,0,1,54.099,54,099,54099,8871TLEG
3990LUHX,2021-08-25,NORTE DE SANTANDER,SAN CALIXTO,MOVIMIENTO EN MASA,54670,0,0,0,0,0,0,0,54.67,54,670,54670,3990LUHX
7708RRCP,2021-08-25,CAUCA,INZÁ,INUNDACION,19355,0,0,0,42,11,0,10,19.355,19,355,19355,7708RRCP
3028UGCC,2021-08-25,RISARALDA,GUÁTICA,MOVIMIENTO EN MASA,66318,0,0,0,15,3,0,3,66.318,66,318,66318,3028UGCC
6854FVBK,2021-08-24,BOLÍVAR,SAN JACINTO DEL CAUCA,INUNDACION,13655,0,0,0,2600,520,0,320,13.655,13,655,13655,6854FVBK
9817HWVO,2021-08-26,NORTE DE SANTANDER,EL ZULIA,INUNDACION,54261,0,0,0,16,4,0,4,54.261,54,261,54261,9817HWVO
3120PBTR,2021-08-26,NORTE DE SANTANDER,VILLA CARO,MOVIMIENTO EN MASA,54871,0,0,0,0,0,0,0,54.871,54,871,54871,3120PBTR
1967OLDB,2021-08-26,NORTE DE SANTANDER,SAN CALIXTO,MOVIMIENTO EN MASA,54670,0,0,0,0,0,0,0,54.67,54,670,54670,1967OLDB
5978JVWM,2021-08-24,CESAR,MANAURE,MOVIMIENTO EN MASA,20443,0,0,0,0,500,0,0,20.443,20,443,20443,5978JVWM
8465UHPL,2021-08-26,RISARALDA,GUÁTICA,VENDAVAL,66318,0,0,0,13,2,0,2,66.318,66,318,66318,8465UHPL
1347OGTN,2021-08-25,RISARALDA,GUÁTICA,MOVIMIENTO EN MASA,66318,0,0,0,0,0,0,0,66.318,66,318,66318,1347OGTN
4054SADH,2021-08-26,RISARALDA,PEREIRA,MOVIMIENTO EN MASA,66001,0,0,0,4,1,0,1,66.001,66,001,66001,4054SADH
5461GBDG,2021-08-23,QUINDÍO,CALARCÁ,VENDAVAL,63130,0,0,0,2,1,0,1,63.13,63,130,63130,5461GBDG
0988MUEG,2021-08-26,TOLIMA,CHAPARRAL,VENDAVAL,73168,0,0,0,8,2,0,2,73.168,73,168,73168,0988MUEG
7867DBAQ,2021-08-26,NORTE DE SANTANDER,BOCHALEMA,INUNDACION,54099,0,0,0,25,5,0,5,54.099,54,099,54099,7867DBAQ
6925KCSY,2021-08-26,TOLIMA,RIOBLANCO,VENDAVAL,73616,0,0,0,909,203,0,203,73.616,73,616,73616,6925KCSY
8607DQUJ,2021-08-26,TOLIMA,FLANDES,INUNDACION,73275,0,0,0,0,0,0,0,73.275,73,275,73275,8607DQUJ
8144UFZG,2021-08-26,TOLIMA,CASABIANCA,MOVIMIENTO EN MASA,73152,0,0,0,4,1,0,1,73.152,73,152,73152,8144UFZG
5661XVGA,2021-08-27,TOLIMA,VILLAHERMOSA,MOVIMIENTO EN MASA,73870,0,0,0,0,0,0,0,73.87,73,870,73870,5661XVGA
7665VNSP,2021-08-27,NORTE DE SANTANDER,SAN CALIXTO,MOVIMIENTO EN MASA,54670,0,0,0,0,0,0,0,54.67,54,670,54670,7665VNSP
4171ULYP,2021-08-27,RISARALDA,PEREIRA,MOVIMIENTO EN MASA,66001,0,0,0,0,0,0,0,66.001,66,001,66001,4171ULYP
2218KIUP,2021-08-27,NORTE DE SANTANDER,DURANIA,MOVIMIENTO EN MASA,54239,0,0,0,0,0,0,0,54.239,54,239,54239,2218KIUP
2785WTHM,2021-08-27,NORTE DE SANTANDER,HACARÍ,MOVIMIENTO EN MASA,54344,0,0,0,0,0,0,0,54.344,54,344,54344,2785WTHM
9882FBCK,2021-08-23,CUNDINAMARCA,SUBACHOQUE,MOVIMIENTO EN MASA,25769,0,0,0,0,0,0,0,25.769,25,769,25769,9882FBCK
6019ZNWM,2021-08-27,BOLÍVAR,SAN JACINTO DEL CAUCA,INUNDACION,13655,0,0,0,1750,350,0,320,13.655,13,655,13655,6019ZNWM
6899JTPJ,2021-08-28,BOYACÁ,SANTA MARÍA,MOVIMIENTO EN MASA,15690,0,0,0,0,0,0,0,15.69,15,690,15690,6899JTPJ
4320WJCD,2021-08-28,NORTE DE SANTANDER,CONVENCIÓN,INUNDACION,54206,0,0,0,28,7,0,7,54.206,54,206,54206,4320WJCD
5523EAFD,2021-08-28,META,VILLAVICENCIO,CRECIENTE SUBITA,50001,0,0,0,0,0,0,0,50.001,50,001,50001,5523EAFD
5384RTLP,2021-08-28,HUILA,NEIVA,INUNDACION,41001,0,0,0,25,5,0,5,41.001,41,001,41001,5384RTLP
6393APDD,2021-08-28,CUNDINAMARCA,UBAQUE,MOVIMIENTO EN MASA,25841,0,0,0,4,1,0,1,25.841,25,841,25841,6393APDD
2738NVPD,2021-08-27,BOLÍVAR,SANTA CATALINA,VENDAVAL,13673,0,0,0,16,4,0,4,13.673,13,673,13673,2738NVPD
4052XYQZ,2021-08-29,RISARALDA,GUÁTICA,MOVIMIENTO EN MASA,66318,0,0,0,4,1,0,1,66.318,66,318,66318,4052XYQZ
6282JGRP,2021-08-29,BOLÍVAR,ACHÍ,INUNDACION,13006,1,0,0,1,0,0,0,13.006,13,006,13006,6282JGRP
4528XAWT,2021-08-30,CÓRDOBA,PLANETA RICA,INUNDACION,23555,0,0,0,100,20,0,20,23.555,23,555,23555,4528XAWT
2962EADC,2021-08-30,SUCRE,SAN MARCOS,INUNDACION,70708,0,0,0,7280,1457,0,1200,70.708,70,708,70708,2962EADC
6260MERJ,2021-08-30,ANTIOQUIA,ANORÍ,MOVIMIENTO EN MASA,5040,0,0,0,0,0,0,0,5.04,5,040,5040,6260MERJ
5654GQWJ,2021-08-30,MAGDALENA,SANTA MARTA,INUNDACION,47001,0,0,1,972,243,20,223,47.001,47,001,47001,5654GQWJ
9455IXCK,2021-08-30,QUINDÍO,MONTENEGRO,MOVIMIENTO EN MASA,63470,0,0,0,0,0,0,0,63.47,63,470,63470,9455IXCK
1255XTPC,2021-08-30,QUINDÍO,FILANDIA,MOVIMIENTO EN MASA,63272,0,0,0,0,0,0,0,63.272,63,272,63272,1255XTPC
6732MKOI,2021-08-30,NORTE DE SANTANDER,TEORAMA,MOVIMIENTO EN MASA,54800,0,0,0,120,30,0,30,54.8,54,800,54800,6732MKOI
8014WDYD,2021-08-30,NORTE DE SANTANDER,HACARÍ,CRECIENTE SUBITA,54344,0,0,0,200,40,0,40,54.344,54,344,54344,8014WDYD
0433WWFY,2021-08-30,NORTE DE SANTANDER,TOLEDO,MOVIMIENTO EN MASA,54820,0,0,0,0,0,0,0,54.82,54,820,54820,0433WWFY
5004OUCF,2021-08-30,NORTE DE SANTANDER,MUTISCUA,MOVIMIENTO EN MASA,54480,0,0,0,0,0,0,0,54.48,54,480,54480,5004OUCF
1331RVVF,2021-08-30,RISARALDA,BALBOA,MOVIMIENTO EN MASA,66075,0,0,0,0,0,0,0,66.075,66,075,66075,1331RVVF
1388BIQQ,2021-08-30,RISARALDA,BALBOA,MOVIMIENTO EN MASA,66075,0,0,0,0,0,0,0,66.075,66,075,66075,1388BIQQ
3509IIAD,2021-08-30,RISARALDA,MARSELLA,MOVIMIENTO EN MASA,66440,0,0,0,0,0,0,0,66.44,66,440,66440,3509IIAD
7855WQES,2021-08-28,BOLÍVAR,MAGANGUÉ,INUNDACION,13430,0,0,0,24367,4045,0,0,13.43,13,430,13430,7855WQES
3273FEWV,2021-08-30,ATLÁNTICO,PALMAR DE VARELA,INUNDACION,8520,0,0,0,0,0,0,0,8.52,8,520,8520,3273FEWV
2623OICQ,2021-08-23,ATLÁNTICO,SOLEDAD,VENDAVAL,8758,0,0,0,15,3,0,3,8.758,8,758,8758,2623OICQ
0368FMAR,2021-08-27,MAGDALENA,PUEBLOVIEJO,INUNDACION,47570,0,0,0,750,150,0,0,47.57,47,570,47570,0368FMAR
4733IDUX,2021-08-31,NORTE DE SANTANDER,BOCHALEMA,VENDAVAL,54099,0,0,0,4,1,0,1,54.099,54,099,54099,4733IDUX
2875CMTK,2021-08-31,BOLÍVAR,CANTAGALLO,CRECIENTE SUBITA,13160,0,0,0,80,40,0,40,13.16,13,160,13160,2875CMTK
6364YSVM,2021-08-31,NORTE DE SANTANDER,TOLEDO,MOVIMIENTO EN MASA,54820,0,0,0,0,0,0,0,54.82,54,820,54820,6364YSVM
8518IVRK,2021-08-30,SANTANDER,SANTA BÁRBARA,MOVIMIENTO EN MASA,68705,0,0,0,12,3,0,3,68.705,68,705,68705,8518IVRK
1457YWZF,2021-08-30,SUCRE,SINCELEJO,INUNDACION,70001,0,0,0,215,43,0,43,70.001,70,001,70001,1457YWZF
0040HGMH,2021-08-29,NARIÑO,RICAURTE,INUNDACION,52612,0,0,0,39,12,0,12,52.612,52,612,52612,0040HGMH
